title,year,user_tags,reviews,author,plot,poster
Sinister,2012,"Horror, Mystery, Thriller","[{'source': 'Internet Movie Database', 'value': '6.8/10'}, {'source': 'Rotten Tomatoes', 'value': '63%'}, {'source': 'Metacritic', 'value': '53/100'}]",Scott Derrickson,"A controversial true-crime writer finds a box of Super 8 home movies in his new home, revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s.",Sinister.jpg
The Wedding Planner,2001,"Comedy, Romance","[{'source': 'Internet Movie Database', 'value': '5.4/10'}, {'source': 'Metacritic', 'value': '33/100'}]",Adam Shankman,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,The_Wedding_Planner.jpg
Despicable Me,2010,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '7.6/10'}, {'source': 'Rotten Tomatoes', 'value': '80%'}, {'source': 'Metacritic', 'value': '72/100'}]","Pierre Coffin, Chris Renaud","Gru, a criminal mastermind, adopts three orphans as pawns to carry out the biggest heist in history. His life takes an unexpected turn when the little girls see the evildoer as their potential father.",Despicable_Me.jpg
A Goofy Movie,1995,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '6.9/10'}, {'source': 'Rotten Tomatoes', 'value': '59%'}, {'source': 'Metacritic', 'value': '53/100'}]",Kevin Lima,"When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy.",A_Goofy_Movie.jpg
Zombieland,2009,"Action, Comedy, Horror","[{'source': 'Internet Movie Database', 'value': '7.5/10'}, {'source': 'Rotten Tomatoes', 'value': '89%'}, {'source': 'Metacritic', 'value': '73/100'}]",Ruben Fleischer,"A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.",Zombieland.jpg
It Chapter Two,2019,"Drama, Fantasy, Horror","[{'source': 'Internet Movie Database', 'value': '6.5/10'}, {'source': 'Rotten Tomatoes', 'value': '62%'}, {'source': 'Metacritic', 'value': '58/100'}]",Andy Muschietti,"Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back.",It:_Chapter_Two.jpg
The Invisible Man,2020,"Drama, Horror, Mystery","[{'source': 'Internet Movie Database', 'value': '7.1/10'}, {'source': 'Metacritic', 'value': '72/100'}]",Leigh Whannell,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",The_Invisible_Man.jpg
The Pursuit of Happyness,2006,"Biography, Drama","[{'source': 'Internet Movie Database', 'value': '8.0/10'}, {'source': 'Rotten Tomatoes', 'value': '67%'}, {'source': 'Metacritic', 'value': '64/100'}]",Gabriele Muccino,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,The_Pursuit_of_Happyness.jpg
The Artist,2011,"Comedy, Drama, Romance","[{'source': 'Internet Movie Database', 'value': '7.8/10'}, {'source': 'Rotten Tomatoes', 'value': '95%'}, {'source': 'Metacritic', 'value': '89/100'}]",Michel Hazanavicius,"When George, a silent movie superstar, meets Peppy Miller, a dancer, sparks fly between the two. However, after the introduction of talking pictures, their fortunes change, affecting their dynamic.",The_Artist.jpg
Despicable Me 2,2013,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '7.3/10'}, {'source': 'Rotten Tomatoes', 'value': '75%'}, {'source': 'Metacritic', 'value': '62/100'}]","Pierre Coffin, Chris Renaud","When a new criminal comes to town, the Anti-Villain League decides to hire Gru in order to fight him off. While Gru initially refuses, he eventually agrees after his aide goes back to his evil ways.",Despicable_Me_2.jpg
La La Land,2016,"Comedy, Drama, Music","[{'source': 'Internet Movie Database', 'value': '8.0/10'}, {'source': 'Rotten Tomatoes', 'value': '91%'}, {'source': 'Metacritic', 'value': '94/100'}]",Damien Chazelle,"When Sebastian, a pianist, and Mia, an actress, follow their passion and achieve success in their respective fields, they find themselves torn between their love for each other and their careers.",La_La_Land.jpg
The Lorax,2012,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '6.4/10'}, {'source': 'Metacritic', 'value': '46/100'}]","Chris Renaud, Kyle Balda","A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",The_Lorax.jpg
Bird Box,2018,"Horror, Mystery, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '6.6/10'}, {'source': 'Rotten Tomatoes', 'value': '64%'}, {'source': 'Metacritic', 'value': '51/100'}]",Susanne Bier,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.",Bird_Box.jpg
The Lion Guard,2015–2019,"Animation, Action, Adventure","[{'source': 'Internet Movie Database', 'value': '6.4/10'}]",N/A,"Kion, the son of Simba, leads his friends known as the Lion Guard to protect the Pride Lands.",The_Lion_Guard.jpg
Over the Hedge,2006,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '6.7/10'}, {'source': 'Rotten Tomatoes', 'value': '75%'}, {'source': 'Metacritic', 'value': '67/100'}]","Tim Johnson, Karey Kirkpatrick","A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.",Over_the_Hedge.jpg
Erin Brockovich,2000,"Biography, Drama","[{'source': 'Internet Movie Database', 'value': '7.4/10'}, {'source': 'Rotten Tomatoes', 'value': '85%'}, {'source': 'Metacritic', 'value': '73/100'}]",Steven Soderbergh,A flamboyant law firm secretary works tirelessly to gain justice for a small town wrecked by a utility company's pollution.,Erin_Brockovich.jpg
The Exorcist,1973,Horror,"[{'source': 'Internet Movie Database', 'value': '8.1/10'}, {'source': 'Rotten Tomatoes', 'value': '78%'}, {'source': 'Metacritic', 'value': '83/100'}]",William Friedkin,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",The_Exorcist.jpg
Dirty Dancing,1987,"Drama, Music, Romance","[{'source': 'Internet Movie Database', 'value': '7.1/10'}, {'source': 'Rotten Tomatoes', 'value': '72%'}, {'source': 'Metacritic', 'value': '65/100'}]",Emile Ardolino,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.",Dirty_Dancing.jpg
Blade,1998,"Action, Horror, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '7.1/10'}, {'source': 'Rotten Tomatoes', 'value': '58%'}, {'source': 'Metacritic', 'value': '47/100'}]",Stephen Norrington,"A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.",Blade.jpg
Pirates of the Caribbean: On Stranger Tides,2011,"Action, Adventure, Fantasy","[{'source': 'Internet Movie Database', 'value': '6.6/10'}, {'source': 'Rotten Tomatoes', 'value': '32%'}, {'source': 'Metacritic', 'value': '45/100'}]",Rob Marshall,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",Pirates_of_the_Caribbean:_On_Stranger_Tides.jpg
Robin Hood,2010,"Action, Adventure, Drama","[{'source': 'Internet Movie Database', 'value': '6.6/10'}, {'source': 'Rotten Tomatoes', 'value': '43%'}, {'source': 'Metacritic', 'value': '53/100'}]",Ridley Scott,"In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",Robin_Hood.jpg
A Nightmare on Elm Street,1984,Horror,"[{'source': 'Internet Movie Database', 'value': '7.4/10'}, {'source': 'Rotten Tomatoes', 'value': '94%'}, {'source': 'Metacritic', 'value': '76/100'}]",Wes Craven,"Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in rea...",A_Nightmare_on_Elm_Street.jpg
The Incredibles,2004,"Animation, Action, Adventure","[{'source': 'Internet Movie Database', 'value': '8.0/10'}, {'source': 'Metacritic', 'value': '90/100'}]",Brad Bird,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",The_Incredibles.jpg
It Follows,2014,"Horror, Mystery, Thriller","[{'source': 'Internet Movie Database', 'value': '6.8/10'}, {'source': 'Rotten Tomatoes', 'value': '95%'}, {'source': 'Metacritic', 'value': '83/100'}]",David Robert Mitchell,A young woman is followed by an unknown supernatural force after a sexual encounter.,It_Follows.jpg
Frozen II,2019,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '6.8/10'}, {'source': 'Rotten Tomatoes', 'value': '77%'}, {'source': 'Metacritic', 'value': '64/100'}]","Chris Buck, Jennifer Lee","Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",Frozen_II.jpg
Thor: Ragnarok,2017,"Action, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '7.9/10'}, {'source': 'Rotten Tomatoes', 'value': '93%'}, {'source': 'Metacritic', 'value': '74/100'}]",Taika Waititi,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",Thor:_Ragnarok.jpg
Terminator 2: Judgment Day,1991,"Action, Adventure, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '8.6/10'}, {'source': 'Rotten Tomatoes', 'value': '91%'}, {'source': 'Metacritic', 'value': '75/100'}]",James Cameron,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg.",Terminator_2:_Judgment_Day.jpg
National Treasure,2004,"Action, Adventure, Mystery","[{'source': 'Internet Movie Database', 'value': '6.9/10'}, {'source': 'Rotten Tomatoes', 'value': '46%'}, {'source': 'Metacritic', 'value': '40/100'}]",Jon Turteltaub,A historian races to find the legendary Templar Treasure before a team of mercenaries.,National_Treasure.jpg
A Clockwork Orange,1971,"Crime, Sci-Fi","[{'source': 'Internet Movie Database', 'value': '8.2/10'}, {'source': 'Rotten Tomatoes', 'value': '86%'}, {'source': 'Metacritic', 'value': '77/100'}]",Stanley Kubrick,Alex DeLarge and his droogs barbarize a decaying near-future.,A_Clockwork_Orange.jpg
The Grudge,2004,"Horror, Mystery, Thriller","[{'source': 'Internet Movie Database', 'value': '5.9/10'}, {'source': 'Rotten Tomatoes', 'value': '40%'}, {'source': 'Metacritic', 'value': '49/100'}]",Takashi Shimizu,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",The_Grudge.jpg
The Twilight Saga: Breaking Dawn - Part 1,2011,"Adventure, Drama, Fantasy","[{'source': 'Internet Movie Database', 'value': '4.9/10'}, {'source': 'Rotten Tomatoes', 'value': '26%'}, {'source': 'Metacritic', 'value': '45/100'}]",Bill Condon,"The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.",Breaking_Dawn_-_Part_1.jpg
Alice in Wonderland,2010,"Adventure, Family, Fantasy","[{'source': 'Internet Movie Database', 'value': '6.4/10'}, {'source': 'Rotten Tomatoes', 'value': '50%'}, {'source': 'Metacritic', 'value': '53/100'}]",Tim Burton,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",Alice_in_Wonderland.jpg
The Truman Show,1998,"Comedy, Drama","[{'source': 'Internet Movie Database', 'value': '8.2/10'}, {'source': 'Rotten Tomatoes', 'value': '94%'}, {'source': 'Metacritic', 'value': '90/100'}]",Peter Weir,An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,The_Truman_Show.jpg
The SpongeBob SquarePants Movie,2004,"Animation, Adventure, Comedy","[{'source': 'Internet Movie Database', 'value': '7.2/10'}, {'source': 'Rotten Tomatoes', 'value': '68%'}, {'source': 'Metacritic', 'value': '67/100'}]","Stephen Hillenburg, Mark Osborne","SpongeBob takes leave from Bikini Bottom in order to track down, with Patrick, King Neptune's stolen crown.",The_SpongeBob_SquarePants_Movie.jpg
The Great Gatsby,2013,"Drama, Romance","[{'source': 'Internet Movie Database', 'value': '7.2/10'}, {'source': 'Rotten Tomatoes', 'value': '48%'}, {'source': 'Metacritic', 'value': '55/100'}]",Baz Luhrmann,"A writer and wall street trader, Nick Carraway, finds himself drawn to the past and lifestyle of his mysterious millionaire neighbor, Jay Gatsby, amid the riotous parties of the Jazz Age.",The_Great_Gatsby.jpg
An Extremely Goofy Movie,2000,"Animation, Comedy, Family, Sport","[{'source': 'Internet Movie Database', 'value': '6.4/10'}, {'source': 'Rotten Tomatoes', 'value': '63%'}]",Douglas McCarthy,"Max goes to college, but to his embarassment his father loses his job and goes to his son's campus.",An_Extremely_Goofy_Movie.jpg
Pocahontas,1995,"Animation, Adventure, Drama","[{'source': 'Internet Movie Database', 'value': '6.7/10'}, {'source': 'Rotten Tomatoes', 'value': '58%'}, {'source': 'Metacritic', 'value': '58/100'}]","Mike Gabriel, Eric Goldberg",An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,Pocahontas.jpg
Amadeus,1984,"Biography, Drama, Music","[{'source': 'Internet Movie Database', 'value': '8.4/10'}, {'source': 'Rotten Tomatoes', 'value': '90%'}, {'source': 'Metacritic', 'value': '87/100'}]",Milos Forman,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",Amadeus.jpg
